threshold,validation_rows,validation_signal_count,validation_precision,validation_natural_precision,validation_precision_lift,validation_avg_future_ret_3w,validation_natural_avg_future_ret_3w,validation_avg_return_lift,valid_signal_floor,selected,tuning_status,params_json,fit_rows,usable_features,test_year,side,model,label_col,train_rows
0.3,23,5,0.2,0.2608695652173913,-0.060869565217391286,-0.00637244,0.018921491304347827,-0.025293931304347827,1,0,ok,"{""shrinkage"": 0.2, ""solver"": ""lsqr""}",92,347,2021,bottom,lda,manual_weak_bottom_label,115
0.7,23,2,0.5,0.2608695652173913,0.2391304347826087,0.027456995,0.018921491304347827,0.008535503695652175,1,1,ok,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",92,347,2021,bottom,lda,manual_weak_bottom_label,115
0.6,23,4,0.25,0.2608695652173913,-0.010869565217391297,0.0034383775,0.018921491304347827,-0.015483113804347828,1,0,ok,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",92,347,2021,bottom,lda,manual_weak_bottom_label,115
0.5,23,4,0.25,0.2608695652173913,-0.010869565217391297,0.0034383775,0.018921491304347827,-0.015483113804347828,1,0,ok,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",92,347,2021,bottom,lda,manual_weak_bottom_label,115
0.4,23,4,0.25,0.2608695652173913,-0.010869565217391297,0.0034383775,0.018921491304347827,-0.015483113804347828,1,0,ok,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",92,347,2021,bottom,lda,manual_weak_bottom_label,115
0.3,23,5,0.2,0.2608695652173913,-0.060869565217391286,-0.00637244,0.018921491304347827,-0.025293931304347827,1,0,ok,"{""shrinkage"": 0.5, ""solver"": ""lsqr""}",92,347,2021,bottom,lda,manual_weak_bottom_label,115
0.7,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,1,ok,"{""reg_param"": 0.2}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.6,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.2}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.5,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.2}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.4,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.2}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.3,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.2}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.7,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.5}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.6,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.5}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.5,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.5}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.4,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.5}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.3,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.5}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.7,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.8}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
0.6,23,10,0.2,0.2608695652173913,-0.060869565217391286,0.020708941,0.018921491304347827,0.0017874496956521747,1,0,ok,"{""reg_param"": 0.8}",92,347,2021,bottom,qda,manual_weak_bottom_label,115
