threshold,validation_rows,validation_signal_count,validation_precision,validation_natural_precision,validation_precision_lift,validation_avg_future_ret_3w,validation_natural_avg_future_ret_3w,validation_avg_return_lift,valid_signal_floor,selected,tuning_status,params_json,fit_rows,usable_features,test_year,side,model,label_col,train_rows
0.6,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.5,23,1,0.0,0.13043478260869565,-0.13043478260869565,0.00102674,0.018921491304347827,-0.017894751304347825,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.4,23,1,0.0,0.13043478260869565,-0.13043478260869565,0.00102674,0.018921491304347827,-0.017894751304347825,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.3,23,1,0.0,0.13043478260869565,-0.13043478260869565,0.02674476,0.018921491304347827,0.007823268695652173,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.04, ""max_depth"": 3, ""min_child_samples"": 8, ""n_estimators"": 180, ""negative_sample_ratio"": 3.0, ""num_leaves"": 7}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.7,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.6,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.5,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.4,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.3,23,1,0.0,0.13043478260869565,-0.13043478260869565,0.00102674,0.018921491304347827,-0.017894751304347825,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": false, ""learning_rate"": 0.03, ""max_depth"": 4, ""min_child_samples"": 10, ""n_estimators"": 250, ""negative_sample_ratio"": 5.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.7,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.6,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.5,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.4,23,1,0.0,0.13043478260869565,-0.13043478260869565,0.00102674,0.018921491304347827,-0.017894751304347825,0,0,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.3,23,2,0.5,0.13043478260869565,0.3695652173913043,0.055253245,0.018921491304347827,0.03633175369565217,1,1,ok,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",92,347,2021,bottom,lightgbm,manual_weak_bottom_label,115
0.7,23,2,0.0,0.13043478260869565,-0.13043478260869565,0.027456995,0.018921491304347827,0.008535503695652175,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.6,23,3,0.0,0.13043478260869565,-0.13043478260869565,0.006921243333333334,0.018921491304347827,-0.012000247971014493,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.5,23,5,0.2,0.13043478260869565,0.06956521739130436,0.028427342,0.018921491304347827,0.009505850695652174,1,1,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.4,23,8,0.125,0.13043478260869565,-0.0054347826086956486,0.01543208375,0.018921491304347827,-0.0034894075543478262,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.3,23,9,0.1111111111111111,0.13043478260869565,-0.019323671497584544,0.016082065555555556,0.018921491304347827,-0.002839425748792271,1,0,ok,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.7,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.6,23,1,0.0,0.13043478260869565,-0.13043478260869565,-0.03415026,0.018921491304347827,-0.053071751304347825,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.5,23,1,0.0,0.13043478260869565,-0.13043478260869565,-0.03415026,0.018921491304347827,-0.053071751304347825,0,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.4,23,2,0.0,0.13043478260869565,-0.13043478260869565,-0.01347125,0.018921491304347827,-0.03239274130434783,1,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.3,23,3,0.0,0.13043478260869565,-0.13043478260869565,0.005960033333333333,0.018921491304347827,-0.012961457971014494,1,0,ok,"{""dropout"": 0.1, ""focal_alpha"": 0.75, ""focal_gamma"": 2.0, ""hidden_layers"": [48, 24], ""learning_rate"": 0.001, ""max_epochs"": 160, ""patience"": 18}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.7,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.6,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.5,23,1,0.0,0.13043478260869565,-0.13043478260869565,0.00720776,0.018921491304347827,-0.011713731304347826,0,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.4,23,3,0.0,0.13043478260869565,-0.13043478260869565,0.006921243333333334,0.018921491304347827,-0.012000247971014493,1,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.3,23,3,0.0,0.13043478260869565,-0.13043478260869565,0.006921243333333334,0.018921491304347827,-0.012000247971014493,1,0,ok,"{""dropout"": 0.15, ""focal_alpha"": 0.8, ""focal_gamma"": 2.5, ""hidden_layers"": [64, 32], ""learning_rate"": 0.0007, ""max_epochs"": 180, ""patience"": 20}",92,347,2021,bottom,bp,manual_weak_bottom_label,115
0.7,23,6,0.16666666666666666,0.13043478260869565,0.03623188405797101,0.027800955000000002,0.018921491304347827,0.008879463695652175,1,1,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.6,23,6,0.16666666666666666,0.13043478260869565,0.03623188405797101,0.027800955000000002,0.018921491304347827,0.008879463695652175,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.5,23,7,0.14285714285714285,0.13043478260869565,0.0124223602484472,0.02282793,0.018921491304347827,0.003906438695652173,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.4,23,7,0.14285714285714285,0.13043478260869565,0.0124223602484472,0.02282793,0.018921491304347827,0.003906438695652173,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.3,23,8,0.125,0.13043478260869565,-0.0054347826086956486,0.024675845,0.018921491304347827,0.0057543536956521715,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.7,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.6,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.5,23,1,0.0,0.13043478260869565,-0.13043478260869565,-0.03891805,0.018921491304347827,-0.05783954130434783,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.4,23,1,0.0,0.13043478260869565,-0.13043478260869565,-0.03891805,0.018921491304347827,-0.05783954130434783,0,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.3,23,7,0.14285714285714285,0.13043478260869565,0.0124223602484472,0.01787645,0.018921491304347827,-0.0010450413043478282,1,0,ok,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [48, 24], ""learning_rate_init"": 0.001, ""max_iter"": 600, ""negative_sample_ratio"": 3.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.7,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.6,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.5,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
0.4,23,0,,0.13043478260869565,,,0.018921491304347827,,0,0,ok,"{""alpha"": 0.001, ""hidden_layer_sizes"": [64, 32], ""learning_rate_init"": 0.0007, ""max_iter"": 700, ""negative_sample_ratio"": 5.0}",92,347,2021,bottom,mlp,manual_weak_bottom_label,115
