side,enabled_models,thresholds_json,min_votes,candidate_rows,signal_count,precision,natural_precision,precision_lift,avg_future_ret_3w,natural_avg_future_ret_3w,avg_return_lift,generation,objective_score
top,"lightgbm,bp,mlp","{""bp"": 0.2, ""lightgbm"": 0.4, ""mlp"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.009240057045454546,0.007346349279279279,0.001893707766175267,29,263.79172457360767
top,"lda,lightgbm,bp,mlp","{""bp"": 0.2, ""lda"": 0.4, ""lightgbm"": 0.4, ""mlp"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.009240057045454546,0.007346349279279279,0.001893707766175267,31,263.79172457360767
top,"logistic,lda,lightgbm,bp,mlp","{""bp"": 0.2, ""lda"": 0.15, ""lightgbm"": 0.4, ""logistic"": 0.4, ""mlp"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.009240057045454546,0.007346349279279279,0.001893707766175267,33,263.79172457360767
top,"logistic,lightgbm,bp,mlp","{""bp"": 0.2, ""lightgbm"": 0.4, ""logistic"": 0.2, ""mlp"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.009240057045454546,0.007346349279279279,0.001893707766175267,34,263.79172457360767
top,"logistic,qda,lightgbm,bp","{""bp"": 0.7, ""lightgbm"": 0.5, ""logistic"": 0.45, ""qda"": 0.6}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.25}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"logistic,lda,qda,bp,mlp","{""bp"": 0.15, ""lda"": 0.5, ""logistic"": 0.25, ""mlp"": 0.35, ""qda"": 0.3}",2,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"lda,qda,lightgbm,mlp","{""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.6, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"logistic,lightgbm,bp,mlp","{""bp"": 0.2, ""lightgbm"": 0.4, ""logistic"": 0.4, ""mlp"": 0.25}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"lda,qda,lightgbm,bp,svm","{""bp"": 0.25, ""lda"": 0.4, ""lightgbm"": 0.5, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"qda,lightgbm,bp,mlp","{""bp"": 0.6, ""lightgbm"": 0.25, ""mlp"": 0.7, ""qda"": 0.35}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"logistic,qda,bp","{""bp"": 0.35, ""logistic"": 0.25, ""qda"": 0.5}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.67681178951676
top,"logistic,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lightgbm"": 0.6, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,1,263.67681178951676
top,"qda,lightgbm,bp,mlp","{""bp"": 0.6, ""lightgbm"": 0.25, ""mlp"": 0.7, ""qda"": 0.6}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,3,263.67681178951676
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.35, ""lda"": 0.5, ""logistic"": 0.35, ""mlp"": 0.45, ""qda"": 0.4, ""svm"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,4,263.67681178951676
top,"logistic,lda,qda,bp,mlp","{""bp"": 0.15, ""lda"": 0.5, ""logistic"": 0.25, ""mlp"": 0.45, ""qda"": 0.3}",2,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,5,263.67681178951676
top,"lda,qda,lightgbm,bp,mlp","{""bp"": 0.45, ""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,6,263.67681178951676
top,"lightgbm,bp,mlp","{""bp"": 0.2, ""lightgbm"": 0.4, ""mlp"": 0.25}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,7,263.67681178951676
top,"logistic,qda,lightgbm,bp,svm","{""bp"": 0.7, ""lightgbm"": 0.5, ""logistic"": 0.45, ""qda"": 0.6, ""svm"": 0.5}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,8,263.67681178951676
top,"lda,qda,lightgbm,bp,svm","{""bp"": 0.25, ""lda"": 0.4, ""lightgbm"": 0.5, ""qda"": 0.25, ""svm"": 0.45}",1,111,44,0.3409090909090909,0.3333333333333333,0.007575757575757569,0.00969970818181818,0.007346349279279279,0.002353358902538901,9,263.67681178951676
