week_start_date,week_end_date,week_pos,manual_weak_bottom_label,future_ret_3w,future_mfe_3w,future_mae_3w,is_bottom_candidate,is_top_candidate,turning_proba,test_year,year_complete,model,side,label_col,train_rows,tuned_params_json,tuning_status,manual_weak_top_label
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,0.006412654087972337,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,0.2339800406561076,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,0.0681762883886389,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,0.20508913061109554,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,0.21151426430354897,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,0.204602653593752,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,0.0054958556493042866,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,0.009235017978259154,2021,True,logistic,bottom,manual_weak_bottom_label,115,"{""C"": 1.0}",ok,
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,1.1576240582369618e-07,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,0.007643634284388013,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,5.509344553552536e-06,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,1.8004557373958144e-05,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,0.000980894134629191,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,0.0016463158427648993,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,1.3760288427132087e-09,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,1.371274183501687e-08,2021,True,lda,bottom,manual_weak_bottom_label,115,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,1.0,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,1.0,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,0.9999999999999967,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,1.0,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,1.0,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,1.0,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,1.0,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,0.9999999999973059,2021,True,qda,bottom,manual_weak_bottom_label,115,"{""reg_param"": 0.2}",ok,
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,0.006844989139868557,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,0.020046053381870876,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,0.11112087837446788,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,0.07632760971714375,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,0.06057571755850777,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,0.014412241366948873,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,0.02629811207863653,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,0.009724785415657978,2021,True,lightgbm,bottom,manual_weak_bottom_label,115,"{""balanced_bagging"": true, ""is_unbalance"": true, ""learning_rate"": 0.025, ""max_depth"": 5, ""min_child_samples"": 12, ""n_estimators"": 320, ""negative_sample_ratio"": 3.0, ""num_leaves"": 15}",ok,
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,0.20442712306976318,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,0.5784924030303955,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,0.2167990654706955,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,0.28777897357940674,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,0.695684552192688,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,0.3625923693180084,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,0.16036862134933472,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,0.26737987995147705,2021,True,bp,bottom,manual_weak_bottom_label,115,"{""dropout"": 0.05, ""focal_alpha"": 0.7, ""focal_gamma"": 1.5, ""hidden_layers"": [32], ""learning_rate"": 0.001, ""max_epochs"": 130, ""patience"": 15}",ok,
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,0.024010420759439027,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,0.5930115789874844,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,0.24436596843091513,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,0.11184677283949289,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,0.028118849568134933,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,0.005865313548347886,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,0.01015656823212736,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,0.01599148588926662,2021,True,mlp,bottom,manual_weak_bottom_label,115,"{""alpha"": 0.0001, ""hidden_layer_sizes"": [32], ""learning_rate_init"": 0.001, ""max_iter"": 500, ""negative_sample_ratio"": 2.0}",ok,
2021-01-25,2021-01-29,310,0.0,0.03545762,0.03549823,-0.04808904,1,0,0.11955095027215752,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-02-01,2021-02-05,311,0.0,0.04633486,0.10158525,-0.00733430,1,0,0.18448110004596613,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-03-08,2021-03-12,316,0.0,0.02263074,0.02620136,-0.01450516,1,0,0.25436159331470803,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-03-15,2021-03-19,317,0.0,0.02379002,0.02952287,-0.01928804,1,0,0.2847210990019723,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-08-30,2021-09-03,341,0.0,0.00848884,0.05394884,-0.01020766,1,1,0.2784689070912448,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-10-11,2021-10-15,347,0.0,0.00532950,0.03165985,-0.01576973,1,0,0.14403226195474655,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-10-25,2021-10-29,349,1.0,0.05666090,0.05696759,-0.01132722,1,0,0.16677755212260822,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-11-01,2021-11-05,350,1.0,0.07459172,0.07915490,-0.00515347,1,0,0.12973572705972145,2021,True,svm,bottom,manual_weak_bottom_label,115,"{""C"": 0.5, ""gamma"": ""scale""}",ok,
2021-05-24,2021-05-28,327,,0.02530046,0.03190797,-0.00392958,0,1,4.366527370364069e-05,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-05-31,2021-06-04,328,,0.03162868,0.04046639,-0.01735447,0,1,9.41915894341933e-09,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-06-07,2021-06-11,329,,0.00816565,0.03592003,-0.02698581,0,1,4.066326730617114e-07,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-06-15,2021-06-18,330,,0.04067520,0.04402295,-0.00442297,0,1,0.0003279070997190952,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-06-21,2021-06-25,331,,0.03255986,0.04826518,-0.01647542,0,1,0.00015549785816187575,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-06-28,2021-07-02,332,,0.06815221,0.08166327,-0.00345017,0,1,0.4396000480660914,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-07-05,2021-07-09,333,,0.01672766,0.04623319,-0.05492364,0,1,0.14677016501747114,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-07-12,2021-07-16,334,,0.03511321,0.03679505,-0.06609768,0,1,0.13512729243871577,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-07-19,2021-07-23,335,,0.03551943,0.04670132,-0.08526068,0,1,0.0011858981463762914,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-07-26,2021-07-30,336,,0.02822462,0.06362292,-0.00185765,0,1,0.0005623616662000958,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-08-02,2021-08-06,337,,0.02645007,0.03871602,-0.02025788,0,1,0.015022210885374206,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-08-09,2021-08-13,338,,-0.00144937,0.01970710,-0.04073795,0,1,0.0026701630867228317,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-08-16,2021-08-20,339,,0.06230983,0.06523335,0.00380362,0,1,0.0032971453566487357,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-08-23,2021-08-27,340,,0.00652936,0.04719197,-0.02399898,0,1,0.0028374288001894216,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-08-30,2021-09-03,341,,0.00848884,0.05394884,-0.01020766,1,1,0.000485592435587553,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-09-06,2021-09-10,342,,-0.06645811,0.01384972,-0.09247098,0,1,0.48230452945263885,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,1.0
2021-09-13,2021-09-17,343,,-0.03939795,0.01552568,-0.06870603,0,1,0.011253103285178395,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-09-22,2021-09-24,344,,-0.04485735,0.00488473,-0.07407891,0,1,2.205823224837242e-05,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-11-15,2021-11-19,352,,0.01862717,0.03576915,-0.01151239,0,1,0.054077802246887914,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-11-22,2021-11-26,353,,-0.00587926,0.01789595,-0.02856971,0,1,0.05879563046510395,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-11-29,2021-12-03,354,,-0.03082729,0.00073081,-0.03863926,0,1,0.12646966059418824,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-12-06,2021-12-10,355,,0.00769883,0.00882751,-0.02639712,0,1,0.015489671737513389,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,0.0
2021-12-27,2021-12-31,358,,-0.07759736,0.00632509,-0.07813916,0,1,0.3170265712026578,2021,True,logistic,top,manual_weak_top_label,104,"{""C"": 3.0}",ok,1.0
2021-05-24,2021-05-28,327,,0.02530046,0.03190797,-0.00392958,0,1,7.0428668109664175e-15,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-05-31,2021-06-04,328,,0.03162868,0.04046639,-0.01735447,0,1,3.824113415830472e-21,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-06-07,2021-06-11,329,,0.00816565,0.03592003,-0.02698581,0,1,5.01913558728472e-18,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-06-15,2021-06-18,330,,0.04067520,0.04402295,-0.00442297,0,1,2.2394326288788658e-11,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-06-21,2021-06-25,331,,0.03255986,0.04826518,-0.01647542,0,1,6.666431085349152e-14,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-06-28,2021-07-02,332,,0.06815221,0.08166327,-0.00345017,0,1,0.9482308339946058,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-07-05,2021-07-09,333,,0.01672766,0.04623319,-0.05492364,0,1,0.06917892639170913,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-07-12,2021-07-16,334,,0.03511321,0.03679505,-0.06609768,0,1,0.8637744100210348,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-07-19,2021-07-23,335,,0.03551943,0.04670132,-0.08526068,0,1,3.810666112441918e-08,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-07-26,2021-07-30,336,,0.02822462,0.06362292,-0.00185765,0,1,5.52042212597639e-07,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-08-02,2021-08-06,337,,0.02645007,0.03871602,-0.02025788,0,1,0.00412091579417834,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-08-09,2021-08-13,338,,-0.00144937,0.01970710,-0.04073795,0,1,3.6721126614625444e-10,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-08-16,2021-08-20,339,,0.06230983,0.06523335,0.00380362,0,1,2.2340299750629964e-09,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-08-23,2021-08-27,340,,0.00652936,0.04719197,-0.02399898,0,1,1.658961110605198e-09,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-08-30,2021-09-03,341,,0.00848884,0.05394884,-0.01020766,1,1,4.113273429600429e-06,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-09-06,2021-09-10,342,,-0.06645811,0.01384972,-0.09247098,0,1,0.017306171242757688,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,1.0
2021-09-13,2021-09-17,343,,-0.03939795,0.01552568,-0.06870603,0,1,0.0008593756979306566,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-09-22,2021-09-24,344,,-0.04485735,0.00488473,-0.07407891,0,1,1.5210362266674277e-11,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-11-15,2021-11-19,352,,0.01862717,0.03576915,-0.01151239,0,1,0.00014114711770607112,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-11-22,2021-11-26,353,,-0.00587926,0.01789595,-0.02856971,0,1,0.0003860508701152811,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-11-29,2021-12-03,354,,-0.03082729,0.00073081,-0.03863926,0,1,0.5613070454325195,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-12-06,2021-12-10,355,,0.00769883,0.00882751,-0.02639712,0,1,2.731355427280848e-06,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,0.0
2021-12-27,2021-12-31,358,,-0.07759736,0.00632509,-0.07813916,0,1,0.011677157987548979,2021,True,lda,top,manual_weak_top_label,104,"{""shrinkage"": ""auto"", ""solver"": ""lsqr""}",ok,1.0
2021-05-24,2021-05-28,327,,0.02530046,0.03190797,-0.00392958,0,1,0.9999995116052685,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-05-31,2021-06-04,328,,0.03162868,0.04046639,-0.01735447,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-06-07,2021-06-11,329,,0.00816565,0.03592003,-0.02698581,0,1,0.9999999971928462,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-06-15,2021-06-18,330,,0.04067520,0.04402295,-0.00442297,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-06-21,2021-06-25,331,,0.03255986,0.04826518,-0.01647542,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-06-28,2021-07-02,332,,0.06815221,0.08166327,-0.00345017,0,1,0.9999999999999991,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-07-05,2021-07-09,333,,0.01672766,0.04623319,-0.05492364,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-07-12,2021-07-16,334,,0.03511321,0.03679505,-0.06609768,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-07-19,2021-07-23,335,,0.03551943,0.04670132,-0.08526068,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-07-26,2021-07-30,336,,0.02822462,0.06362292,-0.00185765,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-08-02,2021-08-06,337,,0.02645007,0.03871602,-0.02025788,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-08-09,2021-08-13,338,,-0.00144937,0.01970710,-0.04073795,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-08-16,2021-08-20,339,,0.06230983,0.06523335,0.00380362,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-08-23,2021-08-27,340,,0.00652936,0.04719197,-0.02399898,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-08-30,2021-09-03,341,,0.00848884,0.05394884,-0.01020766,1,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-09-06,2021-09-10,342,,-0.06645811,0.01384972,-0.09247098,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,1.0
2021-09-13,2021-09-17,343,,-0.03939795,0.01552568,-0.06870603,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-09-22,2021-09-24,344,,-0.04485735,0.00488473,-0.07407891,0,1,1.0,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
2021-11-15,2021-11-19,352,,0.01862717,0.03576915,-0.01151239,0,1,0.9999999999999849,2021,True,qda,top,manual_weak_top_label,104,"{""reg_param"": 0.2}",ok,0.0
