side,enabled_models,thresholds_json,min_votes,candidate_rows,signal_count,precision,natural_precision,precision_lift,avg_future_ret_3w,natural_avg_future_ret_3w,avg_return_lift,generation,objective_score
bottom,"logistic,lda,qda,lightgbm,bp,mlp","{""bp"": 0.2, ""lda"": 0.25, ""lightgbm"": 0.4, ""logistic"": 0.35, ""mlp"": 0.3, ""qda"": 0.6}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,4,218.9680300777027
bottom,"qda,lightgbm,mlp,svm","{""lightgbm"": 0.3, ""mlp"": 0.7, ""qda"": 0.2, ""svm"": 0.35}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,5,218.9680300777027
bottom,"logistic,lda,qda,lightgbm,mlp,svm","{""lda"": 0.3, ""lightgbm"": 0.35, ""logistic"": 0.3, ""mlp"": 0.45, ""qda"": 0.2, ""svm"": 0.45}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,6,218.9680300777027
bottom,"logistic,qda,bp","{""bp"": 0.3, ""logistic"": 0.7, ""qda"": 0.5}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,7,218.9680300777027
bottom,"qda,bp,mlp","{""bp"": 0.7, ""mlp"": 0.7, ""qda"": 0.3}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,8,218.9680300777027
bottom,"logistic,qda,lightgbm,bp,mlp,svm","{""bp"": 0.2, ""lightgbm"": 0.6, ""logistic"": 0.15, ""mlp"": 0.15, ""qda"": 0.4, ""svm"": 0.6}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,9,218.9680300777027
bottom,"logistic,qda,lightgbm,mlp,svm","{""lightgbm"": 0.35, ""logistic"": 0.4, ""mlp"": 0.2, ""qda"": 0.6, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,10,218.9680300777027
bottom,"qda,lightgbm,mlp","{""lightgbm"": 0.7, ""mlp"": 0.5, ""qda"": 0.3}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,12,218.9680300777027
bottom,"logistic,lda,qda,mlp,svm","{""lda"": 0.5, ""logistic"": 0.15, ""mlp"": 0.4, ""qda"": 0.4, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,14,218.9680300777027
bottom,"logistic,lda,qda,lightgbm,mlp,svm","{""lda"": 0.5, ""lightgbm"": 0.25, ""logistic"": 0.15, ""mlp"": 0.4, ""qda"": 0.4, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,15,218.9680300777027
bottom,"logistic,qda,lightgbm,mlp,svm","{""lightgbm"": 0.35, ""logistic"": 0.4, ""mlp"": 0.7, ""qda"": 0.2, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,16,218.9680300777027
bottom,"logistic,qda,lightgbm,mlp,svm","{""lightgbm"": 0.35, ""logistic"": 0.4, ""mlp"": 0.5, ""qda"": 0.2, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,17,218.9680300777027
bottom,"logistic,lda,qda,lightgbm,bp,svm","{""bp"": 0.25, ""lda"": 0.3, ""lightgbm"": 0.3, ""logistic"": 0.35, ""qda"": 0.45, ""svm"": 0.15}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,18,218.9680300777027
bottom,"logistic,lda,qda,lightgbm,mlp,svm","{""lda"": 0.5, ""lightgbm"": 0.7, ""logistic"": 0.15, ""mlp"": 0.4, ""qda"": 0.4, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,19,218.9680300777027
bottom,"logistic,lda,qda,mlp,svm","{""lda"": 0.6, ""logistic"": 0.3, ""mlp"": 0.45, ""qda"": 0.2, ""svm"": 0.45}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,21,218.9680300777027
bottom,"lda,qda,lightgbm,svm","{""lda"": 0.6, ""lightgbm"": 0.3, ""qda"": 0.2, ""svm"": 0.35}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,22,218.9680300777027
bottom,"qda,lightgbm","{""lightgbm"": 0.7, ""qda"": 0.3}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,23,218.9680300777027
bottom,"qda,lightgbm,mlp","{""lightgbm"": 0.7, ""mlp"": 0.35, ""qda"": 0.3}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,24,218.9680300777027
bottom,"qda,lightgbm,bp,mlp","{""bp"": 0.4, ""lightgbm"": 0.7, ""mlp"": 0.25, ""qda"": 0.3}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,25,218.9680300777027
bottom,"logistic,qda,lightgbm,bp,svm","{""bp"": 0.6, ""lightgbm"": 0.3, ""logistic"": 0.5, ""qda"": 0.35, ""svm"": 0.7}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,26,218.9680300777027
bottom,"logistic,qda,lightgbm,bp,mlp,svm","{""bp"": 0.4, ""lightgbm"": 0.35, ""logistic"": 0.4, ""mlp"": 0.2, ""qda"": 0.2, ""svm"": 0.4}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,28,218.9680300777027
bottom,"logistic,lda,qda,mlp,svm","{""lda"": 0.4, ""logistic"": 0.3, ""mlp"": 0.45, ""qda"": 0.2, ""svm"": 0.45}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,30,218.9680300777027
bottom,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.7, ""logistic"": 0.15, ""mlp"": 0.15, ""qda"": 0.4, ""svm"": 0.6}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,31,218.9680300777027
bottom,"logistic,lda,qda,lightgbm,bp,svm","{""bp"": 0.25, ""lda"": 0.3, ""lightgbm"": 0.7, ""logistic"": 0.35, ""qda"": 0.45, ""svm"": 0.15}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,32,218.9680300777027
bottom,"qda,bp,mlp,svm","{""bp"": 0.7, ""mlp"": 0.3, ""qda"": 0.3, ""svm"": 0.2}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,33,218.9680300777027
bottom,"lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.35, ""lda"": 0.6, ""lightgbm"": 0.3, ""mlp"": 0.7, ""qda"": 0.2, ""svm"": 0.35}",1,80,37,0.24324324324324326,0.2625,-0.019256756756756754,0.00841047864864865,0.012450520500000001,-0.004040041851351352,34,218.9680300777027
top,"logistic,qda,lightgbm,bp","{""bp"": 0.7, ""lightgbm"": 0.5, ""logistic"": 0.45, ""qda"": 0.6}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.25}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"lda,qda,lightgbm,mlp","{""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.6, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"lda,qda,lightgbm,bp,svm","{""bp"": 0.25, ""lda"": 0.4, ""lightgbm"": 0.5, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"qda,lightgbm,bp,mlp","{""bp"": 0.6, ""lightgbm"": 0.25, ""mlp"": 0.7, ""qda"": 0.35}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"logistic,qda,bp","{""bp"": 0.35, ""logistic"": 0.25, ""qda"": 0.5}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"logistic,lda,qda,lightgbm,mlp","{""lda"": 0.45, ""lightgbm"": 0.15, ""logistic"": 0.5, ""mlp"": 0.3, ""qda"": 0.5}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp","{""bp"": 0.3, ""lda"": 0.45, ""lightgbm"": 0.45, ""logistic"": 0.5, ""qda"": 0.6}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,0,263.92046453316954
top,"qda,lightgbm,bp,svm","{""bp"": 0.25, ""lightgbm"": 0.5, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,1,263.92046453316954
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""logistic"": 0.45, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.25}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,2,263.92046453316954
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,3,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.5, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,4,263.92046453316954
top,"lda,qda,bp,mlp","{""bp"": 0.4, ""lda"": 0.3, ""mlp"": 0.4, ""qda"": 0.45}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,5,263.92046453316954
top,"lda,qda,lightgbm,mlp","{""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.45, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,6,263.92046453316954
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.2, ""lda"": 0.2, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.45, ""svm"": 0.25}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,7,263.92046453316954
top,"logistic,lda,qda","{""lda"": 0.15, ""logistic"": 0.15, ""qda"": 0.3}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,8,263.92046453316954
top,"lda,qda,lightgbm,bp","{""bp"": 0.15, ""lda"": 0.7, ""lightgbm"": 0.45, ""qda"": 0.6}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,9,263.92046453316954
top,"qda,lightgbm,mlp","{""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,10,263.92046453316954
top,"logistic,lda,qda,lightgbm,mlp,svm","{""lda"": 0.45, ""lightgbm"": 0.15, ""logistic"": 0.5, ""mlp"": 0.3, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,11,263.92046453316954
top,"logistic,lda,qda,bp,mlp,svm","{""bp"": 0.3, ""lda"": 0.2, ""logistic"": 0.35, ""mlp"": 0.7, ""qda"": 0.7, ""svm"": 0.25}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,12,263.92046453316954
top,"logistic,qda,bp","{""bp"": 0.35, ""logistic"": 0.45, ""qda"": 0.5}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,13,263.92046453316954
top,"lda,qda,lightgbm,bp,mlp","{""bp"": 0.4, ""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,14,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.6, ""logistic"": 0.5, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,16,263.92046453316954
top,"logistic,qda,bp","{""bp"": 0.45, ""logistic"": 0.25, ""qda"": 0.5}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,18,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.4, ""lightgbm"": 0.6, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,19,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.6, ""logistic"": 0.2, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,20,263.92046453316954
top,"lda,qda,lightgbm,mlp","{""lda"": 0.45, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,21,263.92046453316954
top,"lda,qda,lightgbm,mlp","{""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.7}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,22,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,svm","{""bp"": 0.6, ""lda"": 0.25, ""lightgbm"": 0.6, ""logistic"": 0.45, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,23,263.92046453316954
top,"qda,lightgbm,bp","{""bp"": 0.6, ""lightgbm"": 0.25, ""qda"": 0.35}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,24,263.92046453316954
top,"logistic,lda,qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lda"": 0.6, ""lightgbm"": 0.6, ""logistic"": 0.45, ""mlp"": 0.4, ""qda"": 0.2, ""svm"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,25,263.92046453316954
top,"lda,qda,bp,svm","{""bp"": 0.25, ""lda"": 0.4, ""qda"": 0.5, ""svm"": 0.45}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,26,263.92046453316954
top,"qda,lightgbm,bp,mlp","{""bp"": 0.45, ""lightgbm"": 0.5, ""mlp"": 0.35, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,28,263.92046453316954
top,"logistic,qda,lightgbm,mlp","{""lightgbm"": 0.15, ""logistic"": 0.5, ""mlp"": 0.3, ""qda"": 0.5}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,29,263.92046453316954
top,"lda,qda,lightgbm,mlp","{""lda"": 0.25, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,30,263.92046453316954
top,"qda,lightgbm,bp,mlp,svm","{""bp"": 0.6, ""lightgbm"": 0.25, ""mlp"": 0.7, ""qda"": 0.35, ""svm"": 0.25}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,31,263.92046453316954
top,"lda,qda,lightgbm,mlp,svm","{""lda"": 0.6, ""lightgbm"": 0.7, ""mlp"": 0.15, ""qda"": 0.15, ""svm"": 0.3}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,32,263.92046453316954
top,"qda,bp,mlp","{""bp"": 0.6, ""mlp"": 0.7, ""qda"": 0.35}",1,111,44,0.11363636363636363,0.0990990990990991,0.014537264537264533,0.00969970818181818,0.007346349279279279,0.002353358902538901,33,263.92046453316954
